Code,Description,Project
639.0,RCC NAK start appl.__________,CFW
640.0,Unknown RCC log message ___,CFW
641.0,RCC upload _. Result: _,CFW
642.0,RCC CE overvoltage: ____ V,CFW
643.0,RCC OVP active: ____ V,CFW
3519.0,FireProtection Leave Service,CFW
3520.0,FireProtection System Error,CFW
646.0,RCC high voltage ___,CFW
647.0,RCC low voltage ___,CFW
648.0,Illegal RCCState,CFW
649.0,VRCC.bin File missing,CFW
650.0,No satelites tracked,CFW
651.0,One satelite tracked,CFW
3521.0,FireProtection Configuration Error,CFW
3522.0,FireProtection LockForInspect _,CFW
3523.0,Fire Detected Node_,CFW
3524.0,Fire Prot Gas Low Amb:__,CFW
3525.0,Fire Prot Sensor Err,CFW
3526.0,Fire Prot Sensor Soiled,CFW
3527.0,PSCCTempExc. Mod:_ Temp:__._Â°C,CFW
3545.0,GearInl Be__._bar Af__._bar,CFW
3546.0,GearInlHi Be__._bar Af__._bar,CFW
3547.0,GearInlLo Be__._bar Af__._bar,CFW
3548.0,GearInline Sensor Fail,CFW
3549.0,GearBeforeInlinePres SensFail,CFW
3550.0,GearAfterInlinePres SensFail,CFW
3551.0,GearOilInletPressLow _._ bar,CFW
3552.0,GearOilLevelLow,CFW
3555.0,GearOil Heater Postive Fb,CFW
3556.0,GearOil Heater Negative Fb,CFW
3557.0,GearOil Heater Sig Err,CFW
3558.0,GearOil Pump Sig Err,CFW
3563.0,CableUntwistAbort:CableTw___._,CFW
3564.0,CableCalibrAbort:CableTw___._,CFW
3565.0,Extended Yaw Active,CFW
3566.0,FireProtection In Maintenence,CFW
3567.0,FireProt Production Not Allowed,CFW
3568.0,FireProtection Commissioning Err,CFW
3569.0,BladeAPeakLoad: ___.__ kNm,CFW
3570.0,BladeBPeakLoad: ___.__ kNm,CFW
3571.0,BladeCPeakLoad: ___.__ kNm,CFW
3572.0,MBrngTiltPeakLoad: ___.__ kNm,CFW
3573.0,MBrngYawPeakLoad: ___.__ kNm,CFW
3574.0,BlAEdgeVibration: ___.__ kNm,CFW
3575.0,BlBEdgeVibration: ___.__ kNm,CFW
3576.0,BlCEdgeVibration: ___.__ kNm,CFW
3577.0,Yaw Motors Trip Power,CFW
3578.0,High NacTilt: __._deg,CFW
3579.0,High NacRoll: __._deg,CFW
3580.0,Low PlatStat: _,CFW
3581.0,HubBallValveOpen,CFW
3582.0,ArcLightDetected __,CFW
3583.0,ArcLightDetectorError __,CFW
3584.0,Nacellle Fan Hatches Bad Fb,CFW
3585.0,Blade Load Dev Too High,CFW
3586.0,Blade Load Signal Fluctuation,CFW
3587.0,Blade Load Out Of Range,CFW
699.0,Low Battery Ground,CFW
3588.0,Blade Load Common Strain High,CFW
3589.0,Blade Load Dev Too High,CFW
3590.0,Blade Load Dev Upper Blade,CFW
3591.0,Blade Load Signal Fluctuation,CFW
3592.0,Blade Load Out Of Range,CFW
3593.0,Blade Load Common Strain High,CFW
3594.0,,CFW
3595.0,FireProtection DiscoveryBus Fail,CFW
3596.0,FireProtection Gas Valve Error,CFW
3597.0,,CFW
3598.0,,CFW
3599.0,SWDS Conf Invalid,CFW
3600.0,Tilt Roll Signal Fault,CFW
3601.0,OutOfMemory,CFW
3602.0,,CFW
3603.0,,CFW
3604.0,HubBallValveError,CFW
3605.0,Production Low Wind TimeOut,CFW
3606.0,Brake Worn,CFW
3607.0,,CFW
3608.0,PS Power Restriction Activated,CFW
3609.0,Power Restriction De Activated,CFW
3610.0,Power Save Activated,CFW
3611.0,Power Save DeActivated,CFW
3612.0,PowSuppOp:________ RiskFa:___,CFW
3613.0,PSRiskFa:________ NeedPow:___,CFW
3614.0,PowerGrantedStatus:_,CFW
3615.0,PowSupp Yaw motor Cont Opened,CFW
3616.0,PowSupp Yaw Main Cont Opened,CFW
3617.0,PowSupp Pow Back Up Mode:_,CFW
3618.0,Power Supply Contactor Error,CFW
3619.0,Tower frequency test ok: _.___ Hz,CFW
3620.0,Tower freq test failed: _.___ Hz,CFW
739.0,Fog horn inactive,CFW
740.0,Fog horn active,CFW
3621.0,Converter Disconnected In Prod,CFW
3622.0,CutIn Grid Voltage ___._V,CFW
3623.0,CutIn Grid Frequency __.___Hz,CFW
744.0,EMC Pitch Accu Test Stopped,CFW
745.0,EMC Pitch Accu Test Blade _,CFW
746.0,EMC Pitch Accu Test Aborted,CFW
747.0,EMC Pitch Accu Test Failed,CFW
748.0,Too many contactor supervis.,CFW
3624.0,Tower nat freq test not done,CFW
3625.0,Tow Freq _.___Hz OutsideBounds,CFW
3626.0,Yaw Motors Contactor Opened,CFW
3627.0,Main Supply Contactor Opened,CFW
753.0,Automatic reestablish OK,CFW
754.0,no RT Dip no _____e-2,CFW
3628.0,Yaw CW Signal Invalid,CFW
3629.0,Yaw CCW Signal Invalid,CFW
3630.0,PrevCabTwCode:_ CabTwCode:_,CFW
3631.0,Yaw To Reset Too Frequent,CFW
3632.0,Yaw To Nac Pos Reset Not Allwd,CFW
3633.0,Yaw System Stopped,CFW
3634.0,Automatic Test Activated,CFW
3635.0,SafetySys Circuit Closed Timeout,CFW
3636.0,Power Supply Trip Request,CFW
3637.0,TYC 1P Fault Detected,CFW
3638.0,TYC 2P Fault Detected,CFW
3639.0,TYC Gain Hysteresis Error,CFW
3640.0,PBOilDiffHiEMC:___ EMC ___bar,CFW
3641.0,Warning Limit Reached,CFW
3642.0,Blade Loads New Calib Data,CFW
3643.0,Blade Loads Calib Failed,CFW
3644.0,Calib Values,CFW
3645.0,Blade Loads Calib Ended,CFW
3646.0,Blade Loads Calib Started,CFW
3647.0,BrakePressRebuild Fail:Test _,CFW
3648.0,Brake SupplyValve Leak:___bar,CFW
3649.0,Rundown Stop Timeout,CFW
3650.0,Azim Ang Invalid Speed:___ RPM,CFW
3651.0,PowSavMode:___ PowResAct:__,CFW
3652.0,"CabTwstInconstnt:Code_,______Â°",CFW
3653.0,LDO Power Speed Derate,CFW
3654.0,"PSCC module lost, module id __",CFW
3655.0,Derate Hi Temp.Gear Bear. _:___C,CFW
3656.0,Conv Charge Failed,CFW
3657.0,Conv Charge Command Failed,CFW
3658.0,Hub BallValve A Open,CFW
3659.0,Hub BallValve B Open,CFW
3660.0,Hub BallValve C Open,CFW
3661.0,"GenBreakerOpen,US12___UL12___",CFW
3662.0,"TSDManEmergency:____RPM,____kW",CFW
3663.0,"TSDManStopFast:____RPM,____kW",CFW
3664.0,"TSDManStopSlow:____RPM,____kW",CFW
3665.0,"TSDManPauseFast:____RPM,____kW",CFW
3666.0,"TSDManPauseSlow:____RPM,____kW",CFW
3667.0,VPC Err Causing Rundown Stop,CFW
3668.0,Reactive pow. derated by:_.__,CFW
3671.0,Grid curr harmonics exceed L2,CFW
3672.0,Grid curr harmonics exceed L3,CFW
3673.0,Gear Oil Pump Reset,CFW
3674.0,PilotPressLow:____bar____bar,CFW
3675.0,ConvArcNetRc1LightErr___.__dBm,CFW
3677.0,ConvArcNetRc5LightErr___.__dBm,CFW
3678.0,Missing Grid Choke Fan feedb.,CFW
3679.0,Yaw Lubrication Pump2 Failed,CFW
3680.0,YawLubr Pump2 Completed,CFW
3681.0,YawLubr Untwist Pump2 Requested,CFW
3682.0,YawLubr Untwist Pump2 Required,CFW
3683.0,Generator Speed Step Detected,CFW
3684.0,Grid Voltage Low,CFW
3685.0,GenPhase Derate time ___ C,CFW
3686.0,GenNDETempDerate __C En:__C,CFW
3687.0,GenDETempDerate __C En:__C,CFW
3688.0,BrakeActivationTestFailed,CFW
3690.0,High Chopper IGBT Temp ___Â°C,CFW
3691.0,High Chopper Wire Temp ___Â°C,CFW
3692.0,HVCBMotorError,CFW
3693.0,Grid Failure Detected,CFW
3694.0,Startup After Grid Failure,CFW
3695.0,UDC____ Low to close LSBreak,CFW
3696.0,NRMS Auto cycle new setting: _,CFW
3699.0,Pitch Position A ___ ;Ref ___,CFW
3700.0,Pitch Position B ___ ;Ref ___,CFW
3701.0,Pitch Position C ___ ;Ref ___,CFW
3702.0,Blade Load Not Calibrated,CFW
3703.0,GearPmpTrafoContCloseInvalid,CFW
3704.0,GearPmpTrafoContThermoFault,CFW
3705.0,GearPmpTrafoContThermoInvalid,CFW
3706.0,GearPmpTrafoContPosFBFault,CFW
3707.0,GearPmpTrafoContNegFBFault,CFW
3708.0,GearPmpTrafoContFBInvalid,CFW
3709.0,EMC Valves Unexpected Open,CFW
3710.0,RawTemp___C ActiveFaults___,CFW
3711.0,Temp___C TDPDPowRef___%,CFW
3712.0,RawTemp___C ActiveFaults___,CFW
3713.0,RawPh1Temp___C ActiveFaults___,CFW
3714.0,RawPh2Temp___C ActiveFaults___,CFW
3715.0,RawPh3Temp___C ActiveFaults___,CFW
3716.0,GenMaxPhTmp___C TDPDPowRef___%,CFW
3717.0,RawEnvTemp___C ActiveFaults___,CFW
3718.0,"TowAcc X, Extreme:__.__ m/s^2",CFW
3719.0,"TowAcc Y, Extreme:__.__ m/s^2",CFW
3720.0,Tow. Damp. Estimate OK: _.____,CFW
3721.0,Tower Damping estimate failed,CFW
3722.0,TimeSpentInRunningUp___,CFW
3723.0,NewGenConnectionStatus___,CFW
3724.0,TimeSpentInProductionSD____,CFW
3725.0,FireProtection Pollution,CFW
3726.0,Conv Panel Temp Low:___Â°C,CFW
3727.0,Conv Panel Temp High:___Â°C,CFW
3728.0,Conv Panel Supply Volt,CFW
3729.0,Delay Start After Err:____,CFW
3730.0,AirInlet hatch state: ____C,CFW
3731.0,NacAirInletHatches Pos Fb Err,CFW
3732.0,NacAirInletHatches Neg Fb Err,CFW
3733.0,Grid QU Protection,CFW
3734.0,LowWindDisconnectWithHighPower___,CFW
3735.0,Blade Load Signal Frozen,CFW
3739.0,HVCBDisconnectError,CFW
3740.0,HVCBNotHealthy,CFW
3741.0,HVCBError,CFW
3742.0,TripHVButtonActivated__,CFW
3746.0,GenLowPhaseTemp:Min___Max___C,CFW
3747.0,GenHighPhaseTemp:Min___Max___C,CFW
3748.0,GenLowBearTemp:DE___NDE___C,CFW
3749.0,GenHighBearTemp:DE___NDE___C,CFW
3750.0,GenStatorPhaseSensorFailed,CFW
3751.0,GenGroundBrushWorn,CFW
3752.0,Yaw motors demand CW_ CCW_,CFW
3753.0,Yaw motor error,CFW
3754.0,Yaw system error,CFW
3755.0,BLCalibFailedGainRatioInvalid,CFW
3756.0,BLCalibFailGainInvalid:___blade,CFW
3757.0,BLCalibFailOffsetInval:___blade,CFW
3758.0,BLSensorsCalibActivated,CFW
3759.0,BLCalibAbortedWindSpdExceed,CFW
3760.0,BLCalibAbortedEnviroTempExceed,CFW
3761.0,BLCalibAbortNoSensorSignal,CFW
3762.0,High temp. in Grid Panel: __,CFW
3763.0,H temp in Harm Filt Panel: __,CFW
3764.0,HydrBuildPressMissing___bar__C,CFW
3765.0,HydrOffFilterPressDropHigh,CFW
3766.0,HydrOffFilterPressDropTooHigh,CFW
3767.0,HydraulicOilLevelLow,CFW
3768.0,HydraulicOilLevelTooLow,CFW
3769.0,HydrOilTempHigh___C,CFW
3770.0,HydrOilTempLow___C,CFW
3771.0,HydrSysPressHigh:____bar____C,CFW
3772.0,HydrSysPressLow:____bar____C,CFW
3773.0,HydrPumpsNotFunctional,CFW
3774.0,HydrPump1NegFBError,CFW
3775.0,HydrPump2NegFBError,CFW
3776.0,HydrPump3NegFBError,CFW
3777.0,HydrPump1PosFBError,CFW
3778.0,HydrPump2PosFBError,CFW
3779.0,HydrPump3PosFBError,CFW
3780.0,HydrPump1ThermoFault,CFW
3781.0,HydrPump2ThermoFault,CFW
3782.0,HydrPump3ThermoFault,CFW
3783.0,HydrPump1SignalInvalid,CFW
3784.0,HydrPump2SignalInvalid,CFW
3785.0,HydrPump3SignalInvalid,CFW
3786.0,HydrPump1FeedbackInvalid,CFW
3787.0,HydrPump2FeedbackInvalid,CFW
3788.0,HydrPump3FeedbackInvalid,CFW
3789.0,HydrPump1ThermoInvalid,CFW
3790.0,HydrPump2ThermoInvalid,CFW
3791.0,HydrPump3ThermoInvalid,CFW
3792.0,PitchBlockPilotPressLow____bar,CFW
3793.0,PitchBlockAPressDiffHigh___bar,CFW
3794.0,PitchBlockBPressDiffHigh___bar,CFW
3795.0,PitchBlockCPressDiffHigh___bar,CFW
3796.0,"HubSafetySystem EncoderA,EC:_",CFW
3797.0,"HubSafetySystem EncoderB,EC:_",CFW
3798.0,"HubSafetySystem EncoderC,EC:_",CFW
3799.0,HubSafetySystem Speed Err.:_,CFW
3800.0,HubSafety FastPitchValveA Err.,CFW
3801.0,HubSafety FastPitchValveB Err.,CFW
3802.0,HubSafety FastPitchValveC Err.,CFW
3803.0,HubSafety PilotValve1 Err.,CFW
3804.0,HubSafety PilotValve2 Err.,CFW
3805.0,HubSafetySystem DC Supply Err.,CFW
3806.0,HubSafetySystem Batt.Charg.Err,CFW
3807.0,HubSafetySystem Batt.Level Err,CFW
3808.0,HubSafetySystem logic state:__,CFW
3809.0,CyclicPitchLevel:__,CFW
3810.0,RawTemp:___C ActFaults:____,CFW
3811.0,Temp:___C PowRef:__%,CFW
3812.0,Temp:___C PowRef:__%,CFW
3813.0,RawPh1Temp:___C ActFaults:____,CFW
3814.0,RawPh2Temp:___C ActFaults:____,CFW
3815.0,RawPh3Temp:___C ActFaults:____,CFW
3816.0,RawPh1Temp:___C ActFaults:____,CFW
3817.0,RawPh2Temp:___C ActFaults:____,CFW
3818.0,RawPh3Temp:___C ActFaults:____,CFW
3819.0,GenMaxPhTemp:___C PowRef:__%,CFW
3820.0,RawEnvTemp:___C ActFaults:____,CFW
3821.0,RawTemp:___C ActFaults:____,CFW
3822.0,RawTemp:___C ActFaults:____,CFW
3823.0,BLSigFrozen:__Speed:___RPM,CFW
3824.0,CableTwistProtectionStop:___,CFW
3825.0,YawSensorOutOfRange:___ ___,CFW
3828.0,Yaw Sensor Calibration Performed,CFW
3833.0,Gbx A1 NRE bearing hot ___ºC,CFW
3834.0,Gbx A2 RE bearing hot ___ºC,CFW
3835.0,Gbx A2 NRE bearing hot ___ºC,CFW
3836.0,Gbx A1 RE carr. bearing ___ºC,CFW
3837.0,Gbx A2B NRE carr.bearing ___ºC,CFW
3838.0,Gbx A2B RE carr. bearing ___ºC,CFW
3839.0,Gbx B NRE carr. bearing ___ºC,CFW
3840.0,Gbx A1 low press___bar,CFW
3841.0,"ExtrHighPwrAct:___kW,Ref:___kW",CFW
3842.0,PitA:PFBOpen:___Bar ___s,CFW
3843.0,PitB:PFBOpen:___Bar ___s,CFW
3844.0,PitC:PFBOpen:___Bar ___s,CFW
3845.0,PitA:PBLOpen:___Bar ___s,CFW
3846.0,PitB:PBLOpen:___Bar ___s,CFW
3847.0,PitC:PBLOpen:___Bar ___s,CFW
3848.0,PitAPFBsensorunavailable,CFW
3849.0,PitBPFBsensorunavailable,CFW
3850.0,PitCPFBsensorunavailable,CFW
3851.0,"PitchValAErr,FastVel.A____mm/s",CFW
3852.0,"PitchValAErr,FastVel.B____mm/s",CFW
3853.0,"PitchValAErr,FastVel.C____mm/s",CFW
3854.0,PitchVelocityDiffExceed___mm/s,CFW
3855.0,EMCPitchValv.FastTestPerformed,CFW
3856.0,EMCPitchValv.FastTestFailed,CFW
3857.0,SafetySysNaceleChksumErr_____,CFW
3858.0,SafetySysHub checksum err_____,CFW
3859.0,SafetySystem Nacelle Pending,CFW
3860.0,SafetySystem Nacelle Error,CFW
3861.0,SafetySystem Converter Stopped,CFW
3862.0,SafetySystem Reset Required,CFW
3863.0,SafetySystem Not Ready For Reset,CFW
3864.0,Hub controller 24V error,CFW
3865.0,HubCtrl 24V PSU1 AC error,CFW
3866.0,HubCtrl 24V PSU2 AC error,CFW
3867.0,HubCtrl 24V PSU1 DC error,CFW
3868.0,HubCtrl 24V PSU2 DC error,CFW
3869.0,Nacelle controller 24V error,CFW
3870.0,NacelleCtrl 24V PSU1 AC error,CFW
3871.0,NacelleCtrl 24V PSU2 AC error,CFW
3872.0,NacelleCtrl 24V PSU1 DC error,CFW
3873.0,NacelleCtrl 24V PSU2 DC error,CFW
3874.0,Tower controller 24V error,CFW
3875.0,TowerCtrl 24V PSU AC error,CFW
3876.0,TowerCtrl 24V PSU1 DC error,CFW
3877.0,TowerCtrl 24V PSU2 DC error,CFW
3878.0,Tower controller 24V error,CFW
3879.0,NacActuators 24V PSU1 DC error,CFW
3880.0,NacActuators 24V PSU2 DC error,CFW
3881.0,NacActuators 24V PSU3 DC error,CFW
3882.0,TwrConvModule1 24V error,CFW
3883.0,TwrConvModule1 24V PSU1 error,CFW
3884.0,TwrConvModule1 24V PSU2 error,CFW
3885.0,TwrConvModule1 24V PSU3 error,CFW
3886.0,TwrConvModule2 24V error,CFW
3887.0,TwrConvModule2 24V PSU1 error,CFW
3888.0,TwrConvModule2 24V PSU2 error,CFW
3889.0,TwrConvModule2 24V PSU3 error,CFW
3890.0,NacConvModule1 24V error,CFW
3891.0,NacConvModule1 24V PSU1 error,CFW
3892.0,NacConvModule1 24V PSU2 error,CFW
3893.0,NacConvModule1 24V PSU3 error,CFW
3894.0,NacConvModule2 24V error,CFW
3895.0,NacConvModule2 24V PSU1 error,CFW
3896.0,NacConvModule2 24V PSU2 error,CFW
3897.0,NacConvModule2 24V PSU3 error,CFW
3898.0,Tower 110V error,CFW
3899.0,Tower 110V PSU1 AC error,CFW
3900.0,Tower 110V PSU2 AC error,CFW
3901.0,Tower 110V PSU1 DC error,CFW
3902.0,Tower 110V PSU2 DC error,CFW
3903.0,Tower 110V PSU3 DC error,CFW
3904.0,Tower 24V error,CFW
3905.0,Tower 24V PSU1 error,CFW
3906.0,Tower 24V PSU2 error,CFW
3907.0,Estop Button Activated__,CFW
3908.0,Tower AC Aux CB Opened,CFW
3909.0,Tower AC Aux Contactor Opened,CFW
3910.0,Tower DC CB Opened,CFW
3911.0,Nacelle Main AC CB Opened,CFW
3912.0,Nacelle Main AC Disc Opened,CFW
3913.0,Nacelle AC Aux CB Opened,CFW
3914.0,Nacelle AC Aux Cont Opened,CFW
3915.0,Nacelle AC Hydr CB Opened,CFW
3916.0,Nacelle DC Cabinet CB Opened,CFW
3917.0,Main DC CB 1 Opened,CFW
3918.0,Main DC CB 2 Opened,CFW
3919.0,Main DC Rectifier 1 Error,CFW
3920.0,Main DC Rectifier 2 Error,CFW
3921.0,Yaw VFD Disc Opened,CFW
3922.0,Other VFD Disc Opened,CFW
3923.0,TwrMain DC Nac CB Opened,CFW
3924.0,TwrMain DC Nac Disc Opened,CFW
3925.0,TwrMain DC Twr CB Opened,CFW
3926.0,TwrMain DC Twr Disc Opened,CFW
3927.0,Nacelle AC CB Opened,CFW
3928.0,Tower AC CB Opened,CFW
3929.0,Aux Trafo Main CB Closed,CFW
3930.0,Aux Trafo Main CB Opened,CFW
3931.0,Service Gen Main CB Closed,CFW
3932.0,Service Gen Main CB Opened,CFW
3933.0,Nacelle Pwr Outlet CB Opened,CFW
3934.0,Aux Power Main CB Opened,CFW
3935.0,Aux Main Disc Opened,CFW
3936.0,Nacelle Rear Fan : ___C,CFW
3937.0,Nacelle Rear Hatch : ___C,CFW
3938.0,Nacelle Rear Fan Thermo Fault,CFW
3939.0,Nacelle Rear Fan Therm Sig Inv,CFW
3940.0,Nacelle Rear Fan Signal Invalid,CFW
3941.0,Battery error in Tower UPS DC1,CFW
3942.0,Error in Tower UPS DC1,CFW
3944.0,Hub In Safe Mode While Rotating,CFW
3945.0,Nacelle Rear Hatch Pos FB Err,CFW
3946.0,Nacelle Rear Hatch Neg FB Err,CFW
3947.0,Confirm leave hub in safe mode,CFW
3948.0,ManBladeSelectorSignalMismatch,CFW
3949.0,Hub ball valve A position err,CFW
3950.0,Hub ball valve B position err,CFW
3951.0,Hub ball valve C position err,CFW
3952.0,Hub ball valve A Hw error,CFW
3953.0,Hub ball valve B Hw error,CFW
3954.0,Hub ball valve C Hw error,CFW
3955.0,Hub service switch Hw error,CFW
3956.0,Hold To Run button Hw error,CFW
3957.0,Hub switch while rotating,CFW
3958.0,LubrInletPressValidationFailed,CFW
3959.0,LubrDrySumpValidationFailed,CFW
3960.0,GearOilInletPressLow _._ bar,CFW
3961.0,GearOilInletTempHigh ___ C,CFW
3962.0,GearOilInletTempTooHigh ___ C,CFW
3963.0,GearOilWetSumpLevelLow,CFW
3964.0,GearFiltPressHigh __._bar,CFW
3965.0,GearFiltPressTooHigh __._bar,CFW
3966.0,GearOilPumpFault P1: _ P2: _,CFW
3967.0,GearOilPumpsAllFailed,CFW
3968.0,MBADistOilPressLow _._ bar,CFW
3969.0,MBADistOilTempHigh ___ C,CFW
3970.0,MBADistOilTempTooHigh ___ C,CFW
3971.0,GenOilInletPressLow _._ bar,CFW
3972.0,GenOilInletTempHigh ___ C,CFW
3973.0,GenOilInletTempTooHigh ___ C,CFW
3974.0,MBGFiltPressHigh __._bar,CFW
3975.0,MBGFiltPressTooHigh __._bar,CFW
3976.0,MBGOilPumpFault P1: _ P2: _,CFW
3977.0,MBGOilPumpsAllFailed,CFW
3978.0,MainTankOilLevelLow: ____mm,CFW
3979.0,MainTankOilTempLow ___C,CFW
3980.0,MainTankOilTempHigh ___C,CFW
3981.0,GearboxA1A2ValveCannotClose,CFW
3982.0,GearboxA1A2ValveCannotOpen,CFW
3983.0,GearboxBValveCannotClose,CFW
3984.0,GearboxBValveCannotOpen,CFW
3985.0,MainBearREValveCannotClose,CFW
3986.0,MainBearREValveCannotOpen,CFW
3987.0,MainBearNREValveCannotClose,CFW
3988.0,MainBearNREValveCannotOpen,CFW
3989.0,GeneratorDEValveCannotClose,CFW
3990.0,GeneratorDEValveCannotOpen,CFW
3991.0,GeneratorNDEValveCannotClose,CFW
3992.0,GeneratorNDEValveCannotOpen,CFW
3993.0,StatLubrOilLeak G:____ M:____,CFW
3994.0,DynLubrOilLeak M:____ l,CFW
4033.0,SafetySystem Hub Pending,CFW
4034.0,SafetySystem Hub Error,CFW
4035.0,ExtrHighAgo2Chopper R Loading,CFW
4046.0,TYC SafeMode _ PowDerate:____,CFW
4047.0,PSA SafeMode _ PowDerate:____,CFW
4093.0,Safety Hub unknown reset,CFW
4094.0,Safety Nac unknown reset,CFW
4109.0,ExtrHigh Grid Inv Brk Current,CFW
4110.0,High Grid Inv Breaker Current,CFW
4111.0,Asym Grid Inv Break Current,CFW
4113.0,HighRotSpd SlopeToRefDisabled,CFW
4114.0,BladeA Heaters temp dif. error,CFW
4115.0,BladeA Fan1 pos feedback error,CFW
4116.0,BladeA Fan1 neg feedback error,CFW
4117.0,BladeA Fan2 pos feedback error,CFW
4118.0,BladeA Fan2 neg feedback error,CFW
4120.0,BladeA Fan3 neg feedback error,CFW
4121.0,BladeA Fan1 is overloaded,CFW
4122.0,BladeA Fan2 is overloaded,CFW
4123.0,BladeA Fan3 is overloaded,CFW
4124.0,BladeA Heat/Out temp dif. err,CFW
4125.0,BldAFanPreheat pos feedbck err,CFW
4127.0,BladeA Heaters has high temp,CFW
4129.0,BladeA Heater1 pos feedbck err,CFW
4131.0,BladeA Heater2 pos feedbck err,CFW
4132.0,BladeA Heater2 neg feedbck err,CFW
4133.0,BladeA Root temperature high,CFW
4134.0,BladeB Heaters temp dif. error,CFW
4135.0,BladeB Fan1 pos feedback error,CFW
4136.0,BladeB Fan1 neg feedback error,CFW
4137.0,BladeB Fan2 pos feedback error,CFW
4140.0,BladeB Fan3 neg feedback error,CFW
4141.0,BladeB Fan1 is overloaded,CFW
4143.0,BladeB Fan3 is overloaded,CFW
4144.0,BladeB Heat/Out temp dif. err,CFW
4145.0,BldBFanPreheat pos feedbck err,CFW
4146.0,BldBFanPreheat neg feedbck err,CFW
4147.0,BladeB Heaters has high temp,CFW
4151.0,BladeB Heater2 pos feedbck err,CFW
4152.0,BladeB Heater2 neg feedbck err,CFW
4153.0,BladeB Root temperature high,CFW
4154.0,BladeC Heaters temp dif. error,CFW
4155.0,BladeC Fan1 pos feedback error,CFW
4156.0,BladeC Fan1 neg feedback error,CFW
4157.0,BladeC Fan2 pos feedback error,CFW
4158.0,BladeC Fan2 neg feedback error,CFW
4159.0,BladeC Fan3 pos feedback error,CFW
4160.0,BladeC Fan3 neg feedback error,CFW
4161.0,BladeC Fan1 is overloaded,CFW
4162.0,BladeC Fan2 is overloaded,CFW
4163.0,BladeC Fan3 is overloaded,CFW
4164.0,BladeC Heat/Out temp dif. err,CFW
4166.0,BldCFanPreheat neg feedbck err,CFW
4167.0,BladeC Heaters has high temp,CFW
4168.0,BladeC Heaters too high temp,CFW
4169.0,BladeC Heater1 pos feedbck err,CFW
4170.0,BladeC Heater1 neg feedbck err,CFW
4172.0,BladeC Heater2 neg feedbck err,CFW
4173.0,BladeC Root temperature high,CFW
4182.0,SafetyPitchSpdNotOk,CFW
4183.0,SafetyPitchSpdNotOkForProd,CFW
4184.0,A Ctrl:__._V P.Vel:___._mm/s,CFW
4185.0,B Ctrl:__._V P.Vel:___._mm/s,CFW
4186.0,C Ctrl:__._V P.Vel:___._mm/s,CFW
4191.0,BladeA Unexpected airflow err,CFW
4192.0,BladeB Unexpected airflow err,CFW
4193.0,BladeC Unexpected airflow err,CFW
4194.0,BladeA Missing airflow error,CFW
4195.0,BladeB Missing airflow error,CFW
4196.0,BladeC Missing airflow error,CFW
4197.0,BladeA Heaters low temperature,CFW
4198.0,BladeB Heaters low temperature,CFW
4199.0,BladeC Heaters low temperature,CFW
4216.0,Yaw CB Feedback Fault,CFW
4217.0,Yaw Motor CB Signal Invalid,CFW
4220.0,WaterPumpPressureLow__.__bar,CFW
4225.0,TowerAccX SignalDead __m/s^2,CFW
4226.0,TowerAccX NoZeroCross __m/s^2,CFW
4231.0,NoiseReductionPauseModeActive,CFW
4234.0,Grid Converter CB Open,CFW
4235.0,Gen Stator CB Open,CFW
4236.0,ControllerCabinetSupplyCBOpen,CFW
4237.0,Power Supply Contactor Error,CFW
4238.0,PanelPowerSupplyHub24VError,CFW
4239.0,HVCB Unknown Trip Reason,CFW
4240.0,ManPitchAllBldHighWind__._m/s,CFW
4245.0,ExtConverterStopArcDetected,CFW
4271.0,StatorPhaseSequenceErr,CFW
4280.0,HPC heater pos feedback err,CFW
4281.0,HPC heater neg feedback err,CFW
4282.0,HPC actuator extend error,CFW
4283.0,HPC actuator retract error,CFW
4284.0,HPC CB opened err,CFW
4285.0,HPC CB closed err,CFW
4286.0,HPC pos sensor off,CFW
4336.0,PanelPowerSupplyNacelle24VErr,CFW
4337.0,PanelPowerSupplyTower24VError,CFW
4338.0,Watchdog Application Reboot,CFW
4392.0,GearOilQualityErr:___RPM___Â°C,CFW
4396.0,DeIcing In Progress,CFW
4397.0,DeIcing Cooling,CFW
4398.0,DeIce Finished-Turbine paused,CFW
4407.0,Pitch Calib Not Complete,CFW
4410.0,PowerError ____._ kW,CFW
4417.0,Grid Inv Breaker Open,CFW
4432.0,TripHVButtonActivated __,CFW
4433.0,HVCBNotHealthy,CFW
4446.0,Blade Locking Timeout Error,CFW
4449.0,Grid volt harmonics exceed L1,CFW
4450.0,Grid volt harmonics exceed L2,CFW
4451.0,Grid volt harmonics exceed L3,CFW
4453.0,VTL ConstLoad Signal Detected,CFW
4454.0,VTL Wind Sensor Status Error,CFW
4456.0,VTL Gain Hyst Err Detected,CFW
4457.0,High wind TYCNotOk : __._ m/s,CFW
4458.0,High windspeed fast: __._ m/s,CFW
4495.0,SafetyCircuit Unexpected Open,CFW
4496.0,PitA: PBL max: ___ min:__,CFW
4497.0,PitB: PBL max: ___ min:__,CFW
4498.0,PitC: PBL max: ___ min:__,CFW
4499.0,Pitch B too low: __._Â° < __._Â°,CFW
4500.0,Pitch C too low: __._Â° < __._Â°,CFW
4508.0,HubSafty Saf Pitch Req I/P Err,CFW
4509.0,HubSafty EmgStpHubIO I/P Err.,CFW
